SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
253,159,2410,18,AM,1,L,O,W Olympic Pl,5th Ave W,NS,N,SEA,14,1893,0,0,0,0,1
253,159,2420,19,AM,1,L,O,W Olympic Pl,7th Ave W,FS,N,SEA,14,1894,0,0,0,0.3,0.9
253,159,2430,20,AM,1,L,O,Olympic Way W,W Prospect St,FS,N,SEA,14,1895,0,0,0,0.1,0.9
253,159,2440,21,AM,1,L,O,Olympic Way W,10th Ave W,NS,N,SEA,14,1895,0,0,0,0,0.9
253,159,2450,22,AM,1,L,O,10th Ave W,W Galer St,FS,N,SEA,14,1895,0,0,0,0,0.9
253,159,2460,23,AM,1,L,O,10th Ave W,W Blaine St,FS,N,SEA,14,1895,0,0,0,0.6,0.9
253,159,2470,24,AM,1,L,O,10th Ave W,W Howe St,FS,N,SEA,14,1895,0.1,1.2,0.2,2.4,0.8
253,159,2480,25,AM,1,L,O,10th Ave W,W Crockett St,FS,N,SEA,14,1895,0,0,0,0.3,0.8
253,159,2490,26,AM,1,L,O,10th Ave W,W McGraw St,FS,N,SEA,14,1895,0,0,0.1,1,0.7
253,159,2500,27,AM,1,L,O,10th Ave W,W Halladay St,FS,N,SEA,14,1895,0,0,0.1,1,0.6
253,159,2510,28,AM,1,L,O,10th Ave W,W Newell St,FS,N,SEA,14,1885,0,0,0.1,0.9,0.6
253,159,2520,29,AM,1,L,O,9th Ave W,W Armour St,FS,N,SEA,14,1854,0,0,0,0.3,0.6
253,159,2010,30,AM,1,L,O,10th Ave W,W Armour St,NS,N,SEA,14,1891,0,0,0.6,8.2,0
253,159,2010,1,MID,1,L,I,10th Ave W,W Armour St,NS,S,SEA,24,2602,0.9,21.8,0,0.2,0.9
253,159,2020,2,MID,1,L,I,10th Ave W,W Bothwell St,FS,S,SEA,24,2599,0.1,3.5,0.1,2,1
253,159,2030,3,MID,1,L,I,10th Ave W,W Halladay St,FS,S,SEA,24,2597,0.2,3.7,0,0.3,1.1
253,159,2050,4,MID,1,L,I,10th Ave W,W McGraw St,FS,S,SEA,24,2601,0.2,5.7,0,0.2,1.3
253,159,2060,5,MID,1,L,I,10th Ave W,W Crockett St,FS,S,SEA,24,2603,0.1,3.5,0,0.1,1.5
253,159,2070,6,MID,1,L,I,10th Ave W,W Howe St,FS,S,SEA,24,2603,0.4,9.6,0,0.8,1.8
253,159,2080,7,MID,1,L,I,10th Ave W,W Blaine St,FS,S,SEA,24,2603,0.1,2.7,0,0.4,1.9
253,159,2090,8,MID,1,L,I,10th Ave W,W Galer St,NS,S,SEA,24,2621,0.1,2.3,0,0,2.1
253,159,2100,9,MID,1,L,I,Olympic Way W,W Lee St,FS,S,SEA,24,2621,0.2,4.8,0,0,2.3
253,159,2110,10,MID,1,L,I,Olympic Way W,9th Ave W,FS,S,SEA,24,2621,0.2,3.6,0,0.2,2.4
253,159,2120,11,MID,1,L,I,W Olympic Pl,7th Ave W,FS,S,SEA,24,2621,0.2,5.4,0,0.3,2.6
253,159,2130,12,MID,1,L,I,W Olympic Pl,5th Ave W,NS,S,SEA,24,2621,0.2,4.3,0,0.2,2.8
253,159,2140,13,MID,1,L,I,W Olympic Pl,3rd Ave W,FS,S,SEA,24,2621,0.4,9.8,0.2,3.6,3.1
253,159,2150,14,MID,1,L,I,W Roy St,2nd Ave W,FS,S,SEA,24,2620,0.4,9,0.3,7.9,3.1
253,159,2672,15,MID,1,L,I,Queen Anne Ave N,W Mercer St,FS,S,SEA,24,2621,2.1,50,2.8,67.1,2.4
253,159,2180,16,MID,1,L,I,Queen Anne Ave N,W Harrison St,FS,S,SEA,24,2621,0.4,9.1,0.4,8.7,2.4
253,159,2200,17,MID,1,L,I,Queen Anne Ave N,W John St,FM,S,SEA,24,2620,0.5,11.8,0.6,13.5,2.3
253,159,2244,18,MID,1,L,I,Denny Way,2nd Ave,FS,S,SEA,24,2620,0.5,11.2,0.9,21.1,1.9
253,159,2220,19,MID,1,L,I,3rd Ave,Cedar St,FS,S,SEA,24,2620,0,0,1.9,45.8,0
253,159,3600,1,MID,1,L,O,S Jackson St,12th Ave S,FS,N,SEA,24,3297,4.8,115.1,0,0,4.8
253,159,1500,2,MID,1,L,O,S Jackson St,8th Ave S,NS,N,SEA,24,3274,1.4,33.2,0.8,19.7,5.4
253,159,1510,3,MID,1,L,O,S Jackson St,Maynard Ave S,FS,N,SEA,24,3292,2,48.8,1.6,39.5,5.7
253,159,1530,4,MID,1,L,O,S Jackson St,5th Ave S,FS,N,SEA,24,3304,4,96.3,3.6,87.3,6.1
253,159,1610,5,MID,1,L,O,Prefontaine Pl S,Yesler Way,NS,N,SEA,24,3302,1.2,29.5,1.3,30.6,6
253,159,538,6,MID,1,L,O,3rd Ave,Columbia St,NS,N,SEA,24,3305,1.2,29.7,1.2,27.9,6.1
253,159,558,7,MID,1,L,O,3rd Ave,Seneca St,NS,N,SEA,24,3307,1.9,46.6,1.4,33.1,6.7
253,159,575,8,MID,1,L,O,3rd Ave,Pike St,NS,N,SEA,24,3305,3.8,90.8,3.5,82.9,7
253,159,600,9,MID,1,L,O,3rd Ave,Virginia St,FS,N,SEA,24,3307,2.1,51.2,2.2,51.9,7
253,159,605,10,MID,1,L,O,3rd Ave,Bell St,FS,N,SEA,24,3304,1.3,30.1,1.4,34,6.8
253,159,1690,11,MID,1,L,O,3rd Ave,Vine St,FS,N,SEA,24,3305,0.6,13.7,1.3,32.1,6.1
253,159,2320,12,MID,1,L,O,1st Ave,Broad St,FS,N,SEA,24,3305,0.2,4.9,0.8,18.8,5.5
253,159,2330,13,MID,1,L,O,1st Ave N,Denny Way,FS,N,SEA,24,3307,0.9,21.3,1.2,27.6,5.2
253,159,2360,14,MID,1,L,O,1st Ave N,Republican St,NS,N,SEA,25,3445,0.6,14.6,2.1,53,3.6
253,159,2370,15,MID,1,L,O,Mercer St,Queen Anne Ave N,NS,N,SEA,25,3445,0.6,15.8,1.2,29.3,3.1
253,159,2390,16,MID,1,L,O,2nd Ave W,W Roy St,FS,N,SEA,24,3307,0.1,2.5,0.3,7.4,2.8
253,159,2400,17,MID,1,L,O,W Olympic Pl,3rd Ave W,NS,N,SEA,24,3306,0.1,1.2,0.3,8.3,2.5
253,159,2410,18,MID,1,L,O,W Olympic Pl,5th Ave W,NS,N,SEA,24,3307,0,0,0.2,3.6,2.4
253,159,2420,19,MID,1,L,O,W Olympic Pl,7th Ave W,FS,N,SEA,24,3308,0,0.1,0.3,6.3,2.1
253,159,2430,20,MID,1,L,O,Olympic Way W,W Prospect St,FS,N,SEA,24,3307,0,0,0,1.1,2.1
253,159,2440,21,MID,1,L,O,Olympic Way W,10th Ave W,NS,N,SEA,24,3308,0,0,0.1,2.7,2
253,159,2450,22,MID,1,L,O,10th Ave W,W Galer St,FS,N,SEA,24,3308,0,0.1,0.1,2.7,1.9
253,159,2460,23,MID,1,L,O,10th Ave W,W Blaine St,FS,N,SEA,24,3306,0,0,0.2,4.3,1.7
253,159,2470,24,MID,1,L,O,10th Ave W,W Howe St,FS,N,SEA,24,3307,0,1.1,0.3,7.8,1.4
253,159,2480,25,MID,1,L,O,10th Ave W,W Crockett St,FS,N,SEA,24,3308,0,0,0.1,1.9,1.3
253,159,2490,26,MID,1,L,O,10th Ave W,W McGraw St,FS,N,SEA,24,3307,0,0.2,0.2,3.8,1.2
253,159,2500,27,MID,1,L,O,10th Ave W,W Halladay St,FS,N,SEA,24,3305,0,0.2,0.1,3.4,1.1
253,159,2510,28,MID,1,L,O,10th Ave W,W Newell St,FS,N,SEA,24,3295,0,0,0.1,2.6,1
253,159,2520,29,MID,1,L,O,9th Ave W,W Armour St,FS,N,SEA,24,3258,0,0,0.1,3.2,0.8
253,159,2010,30,MID,1,L,O,10th Ave W,W Armour St,NS,N,SEA,24,3301,0,0.3,0.9,20.6,0
253,159,2010,1,PM,1,L,I,10th Ave W,W Armour St,NS,S,SEA,17,2012,1,16.9,0,0.1,1
253,159,2020,2,PM,1,L,I,10th Ave W,W Bothwell St,FS,S,SEA,17,2008,0.1,2.2,0,0.4,1.1
253,159,2030,3,PM,1,L,I,10th Ave W,W Halladay St,FS,S,SEA,17,2009,0.2,3,0,0.6,1.2
253,159,2050,4,PM,1,L,I,10th Ave W,W McGraw St,FS,S,SEA,17,2012,0.2,2.8,0,0.2,1.4
253,159,2060,5,PM,1,L,I,10th Ave W,W Crockett St,FS,S,SEA,17,2011,0.1,1.8,0,0.1,1.5
253,159,2070,6,PM,1,L,I,10th Ave W,W Howe St,FS,S,SEA,17,2013,0.5,8.2,0.1,1.2,1.9
253,159,2080,7,PM,1,L,I,10th Ave W,W Blaine St,FS,S,SEA,17,2013,0.1,2.2,0,0.3,2
253,159,2090,8,PM,1,L,I,10th Ave W,W Galer St,NS,S,SEA,18,2119,0.1,2.1,0,0.1,2.1
253,159,2100,9,PM,1,L,I,Olympic Way W,W Lee St,FS,S,SEA,18,2119,0.2,2.9,0,0.3,2.2
253,159,2110,10,PM,1,L,I,Olympic Way W,9th Ave W,FS,S,SEA,18,2119,0.1,1.8,0,0,2.3
253,159,2120,11,PM,1,L,I,W Olympic Pl,7th Ave W,FS,S,SEA,18,2119,0.2,2.9,0,0.3,2.4
253,159,2130,12,PM,1,L,I,W Olympic Pl,5th Ave W,NS,S,SEA,18,2119,0.1,1.5,0,0.3,2.5
253,159,2140,13,PM,1,L,I,W Olympic Pl,3rd Ave W,FS,S,SEA,18,2119,0.4,6.9,0.1,2.5,2.7
253,159,2150,14,PM,1,L,I,W Roy St,2nd Ave W,FS,S,SEA,17,1981,0.2,4.2,0.3,5.6,2.6
253,159,2672,15,PM,1,L,I,Queen Anne Ave N,W Mercer St,FS,S,SEA,17,1982,2.6,44.8,2.2,37.9,3
253,159,2180,16,PM,1,L,I,Queen Anne Ave N,W Harrison St,FS,S,SEA,17,1982,0.6,9.7,0.9,15.2,2.7
253,159,2200,17,PM,1,L,I,Queen Anne Ave N,W John St,FM,S,SEA,17,1982,0.9,15.6,0.8,12.9,2.8
253,159,2244,18,PM,1,L,I,Denny Way,2nd Ave,FS,S,SEA,17,1980,0.6,10.4,0.9,16,2.5
253,159,2220,19,PM,1,L,I,3rd Ave,Cedar St,FS,S,SEA,17,1982,0.1,0.9,2.3,39.3,0.3
253,159,400,20,PM,1,L,I,3rd Ave,Bell St,FS,S,SEA,1,136,0.6,0.6,0.7,0.7,4.4
253,159,420,21,PM,1,L,I,3rd Ave,Virginia St,NS,S,SEA,1,136,0.2,0.2,0.7,0.7,3.9
253,159,430,22,PM,1,L,I,3rd Ave,Pine St,NS,S,SEA,1,136,0.2,0.2,1.7,1.7,2.5
253,159,450,23,PM,1,L,I,3rd Ave,Union St,FS,S,SEA,1,136,0.9,0.9,1.6,1.6,1.8
253,159,480,24,PM,1,L,I,3rd Ave,Marion St,NS,S,SEA,1,136,0.1,0.1,0.4,0.4,1.4
253,159,500,25,PM,1,L,I,3rd Ave,James St,NS,S,SEA,1,136,0,0,0.2,0.2,1.2
253,159,515,26,PM,1,L,I,3rd Ave S,S Main St,NS,S,SEA,1,133,0,0,0.4,0.4,0.9
253,159,1471,27,PM,1,L,I,S Jackson St,5th Ave S,NS,S,SEA,1,135,0.1,0.1,1,1,0
253,159,3600,1,PM,1,L,O,S Jackson St,12th Ave S,FS,N,SEA,16,2214,4.2,67,0,0,4.2
253,159,1500,2,PM,1,L,O,S Jackson St,8th Ave S,NS,N,SEA,16,2203,1.1,17.4,0.9,13.8,4.4
253,159,1510,3,PM,1,L,O,S Jackson St,Maynard Ave S,FS,N,SEA,16,2212,1.2,19.7,1.4,23.1,4.2
253,159,1530,4,PM,1,L,O,S Jackson St,5th Ave S,FS,N,SEA,17,2340,3.8,64.8,3.3,56.9,4.4
253,159,1610,5,PM,1,L,O,Prefontaine Pl S,Yesler Way,NS,N,SEA,17,2342,1.3,21.5,1,16.3,4.7
253,159,538,6,PM,1,L,O,3rd Ave,Columbia St,NS,N,SEA,17,2340,2.3,38.8,1,16.5,6
253,159,558,7,PM,1,L,O,3rd Ave,Seneca St,NS,N,SEA,18,2481,4.3,76.6,1.1,19.2,9.2
253,159,575,8,PM,1,L,O,3rd Ave,Pike St,NS,N,SEA,17,2339,5.5,93.6,2.7,46.2,12.1
253,159,600,9,PM,1,L,O,3rd Ave,Virginia St,FS,N,SEA,17,2340,4,68.3,1.5,25.6,14.6
253,159,605,10,PM,1,L,O,3rd Ave,Bell St,FS,N,SEA,17,2338,2,33.2,1.5,26.1,15
253,159,1690,11,PM,1,L,O,3rd Ave,Vine St,FS,N,SEA,17,2341,0.7,12.2,1.8,31.2,13.9
253,159,2320,12,PM,1,L,O,1st Ave,Broad St,FS,N,SEA,17,2342,0.3,5,1.5,25.4,12.7
253,159,2330,13,PM,1,L,O,1st Ave N,Denny Way,FS,N,SEA,17,2341,0.9,15.7,1.6,27.7,12
253,159,2360,14,PM,1,L,O,1st Ave N,Republican St,NS,N,SEA,17,2342,0.9,15.6,3.7,63,9.3
253,159,2370,15,PM,1,L,O,Mercer St,Queen Anne Ave N,NS,N,SEA,16,2201,1.6,25.7,2.3,36.3,8.7
253,159,2390,16,PM,1,L,O,2nd Ave W,W Roy St,FS,N,SEA,17,2340,0.2,3.5,0.9,15,7.8
253,159,2400,17,PM,1,L,O,W Olympic Pl,3rd Ave W,NS,N,SEA,17,2340,0.1,1.7,0.9,15.3,7
253,159,2410,18,PM,1,L,O,W Olympic Pl,5th Ave W,NS,N,SEA,17,2339,0,0.2,0.3,5.5,6.7
253,159,2420,19,PM,1,L,O,W Olympic Pl,7th Ave W,FS,N,SEA,17,2339,0,0.2,0.9,14.8,5.9
253,159,2430,20,PM,1,L,O,Olympic Way W,W Prospect St,FS,N,SEA,17,2340,0,0,0.4,6.2,5.5
253,159,2440,21,PM,1,L,O,Olympic Way W,10th Ave W,NS,N,SEA,17,2339,0,0,0.3,4.3,5.3
253,159,2450,22,PM,1,L,O,10th Ave W,W Galer St,FS,N,SEA,17,2340,0,0.1,0.3,5.8,4.9
253,159,2460,23,PM,1,L,O,10th Ave W,W Blaine St,FS,N,SEA,17,2339,0,0.1,0.7,12.1,4.3
253,159,2470,24,PM,1,L,O,10th Ave W,W Howe St,FS,N,SEA,17,2340,0,0.4,1.3,21.3,3
253,159,2480,25,PM,1,L,O,10th Ave W,W Crockett St,FS,N,SEA,17,2340,0,0,0.4,7.2,2.6
253,159,2490,26,PM,1,L,O,10th Ave W,W McGraw St,FS,N,SEA,17,2340,0,0.1,0.6,9.7,2.1
253,159,2500,27,PM,1,L,O,10th Ave W,W Halladay St,FS,N,SEA,17,2338,0,0,0.6,9.4,1.5
253,159,2510,28,PM,1,L,O,10th Ave W,W Newell St,FS,N,SEA,17,2332,0,0.1,0.3,5.7,1.2
253,159,2520,29,PM,1,L,O,9th Ave W,W Armour St,FS,N,SEA,17,2317,0,0,0.3,5.4,0.9
253,159,2010,30,PM,1,L,O,10th Ave W,W Armour St,NS,N,SEA,17,2334,0,0.1,0.9,15.6,0
253,159,2010,1,XEV,1,L,I,10th Ave W,W Armour St,NS,S,SEA,8,926,0.7,5.7,0,0,0.7
253,159,2020,2,XEV,1,L,I,10th Ave W,W Bothwell St,FS,S,SEA,7,821,0,0.3,0,0.1,0.7
253,159,2030,3,XEV,1,L,I,10th Ave W,W Halladay St,FS,S,SEA,7,822,0,0.1,0,0,0.7
253,159,2050,4,XEV,1,L,I,10th Ave W,W McGraw St,FS,S,SEA,7,823,0.1,0.5,0,0,0.8
253,159,2060,5,XEV,1,L,I,10th Ave W,W Crockett St,FS,S,SEA,7,823,0.1,0.4,0,0,0.8
253,159,2070,6,XEV,1,L,I,10th Ave W,W Howe St,FS,S,SEA,7,823,0.2,1.4,0,0.3,1
253,159,2080,7,XEV,1,L,I,10th Ave W,W Blaine St,FS,S,SEA,7,823,0,0.3,0,0,1
253,159,2090,8,XEV,1,L,I,10th Ave W,W Galer St,NS,S,SEA,7,823,0,0.2,0,0,1.1
253,159,2100,9,XEV,1,L,I,Olympic Way W,W Lee St,FS,S,SEA,7,823,0.1,0.7,0,0,1.2
253,159,2110,10,XEV,1,L,I,Olympic Way W,9th Ave W,FS,S,SEA,7,823,0,0.3,0,0,1.2
253,159,2120,11,XEV,1,L,I,W Olympic Pl,7th Ave W,FS,S,SEA,7,823,0.1,0.9,0,0,1.3
253,159,2130,12,XEV,1,L,I,W Olympic Pl,5th Ave W,NS,S,SEA,7,823,0,0.1,0,0,1.3
253,159,2140,13,XEV,1,L,I,W Olympic Pl,3rd Ave W,FS,S,SEA,7,823,0.1,1,0.1,0.6,1.4
253,159,2150,14,XEV,1,L,I,W Roy St,2nd Ave W,FS,S,SEA,8,959,0.2,1.6,0.2,1.3,1.6
253,159,2672,15,XEV,1,L,I,Queen Anne Ave N,W Mercer St,FS,S,SEA,8,960,1.9,14.8,0.9,7.1,2.6
253,159,2180,16,XEV,1,L,I,Queen Anne Ave N,W Harrison St,FS,S,SEA,8,960,0.3,2.5,0.3,2.2,2.7
253,159,2200,17,XEV,1,L,I,Queen Anne Ave N,W John St,FM,S,SEA,8,960,0.5,4.3,0.4,3.5,2.7
253,159,2244,18,XEV,1,L,I,Denny Way,2nd Ave,FS,S,SEA,8,960,0.5,3.8,0.4,3,2.8
253,159,2220,19,XEV,1,L,I,3rd Ave,Cedar St,FS,S,SEA,8,960,0.4,2.8,1.3,10.2,1.9
253,159,400,20,XEV,1,L,I,3rd Ave,Bell St,FS,S,SEA,2,274,1.1,2.1,1.2,2.4,7.5
253,159,420,21,XEV,1,L,I,3rd Ave,Virginia St,NS,S,SEA,2,274,0.4,0.7,1.3,2.5,6.6
253,159,430,22,XEV,1,L,I,3rd Ave,Pine St,NS,S,SEA,2,274,0.4,0.7,2.9,5.7,4.1
253,159,450,23,XEV,1,L,I,3rd Ave,Union St,FS,S,SEA,2,274,0.7,1.4,1.9,3.8,3
253,159,480,24,XEV,1,L,I,3rd Ave,Marion St,NS,S,SEA,2,274,0.2,0.3,0.5,1,2.6
253,159,500,25,XEV,1,L,I,3rd Ave,James St,NS,S,SEA,2,272,0.1,0.1,0.6,1.1,2.2
253,159,515,26,XEV,1,L,I,3rd Ave S,S Main St,NS,S,SEA,2,272,0,0,0.7,1.3,1.6
253,159,1471,27,XEV,1,L,I,S Jackson St,5th Ave S,NS,S,SEA,2,271,0.3,0.6,1.9,3.7,0
253,159,3600,1,XEV,1,L,O,S Jackson St,12th Ave S,FS,N,SEA,6,824,2.5,15.1,0,0,2.5
253,159,1500,2,XEV,1,L,O,S Jackson St,8th Ave S,NS,N,SEA,6,823,0.6,3.8,0.2,1.1,3
253,159,1510,3,XEV,1,L,O,S Jackson St,Maynard Ave S,FS,N,SEA,6,823,0.5,3,0.4,2.6,3
253,159,1530,4,XEV,1,L,O,S Jackson St,5th Ave S,FS,N,SEA,6,823,2.3,13.7,1.5,8.7,3.8
253,159,1610,5,XEV,1,L,O,Prefontaine Pl S,Yesler Way,NS,N,SEA,6,824,1.2,7.2,0.8,4.8,4.2
253,159,538,6,XEV,1,L,O,3rd Ave,Columbia St,NS,N,SEA,6,824,1,5.7,0.7,3.9,4.5
253,159,558,7,XEV,1,L,O,3rd Ave,Seneca St,NS,N,SEA,6,824,2.1,12.7,0.6,3.4,6.1
253,159,575,8,XEV,1,L,O,3rd Ave,Pike St,NS,N,SEA,7,964,3.6,25.5,1.9,13.1,7.9
253,159,600,9,XEV,1,L,O,3rd Ave,Virginia St,FS,N,SEA,7,960,2.1,14.8,1,6.8,9
253,159,605,10,XEV,1,L,O,3rd Ave,Bell St,FS,N,SEA,7,963,1.6,11.1,1.1,7.7,9.5
253,159,1690,11,XEV,1,L,O,3rd Ave,Vine St,FS,N,SEA,7,962,0.6,4.1,1.6,11,8.5
253,159,2320,12,XEV,1,L,O,1st Ave,Broad St,FS,N,SEA,6,827,0.2,1.3,1,6.1,7.6
253,159,2330,13,XEV,1,L,O,1st Ave N,Denny Way,FS,N,SEA,6,827,0.6,3.8,1.1,6.7,7.1
253,159,2360,14,XEV,1,L,O,1st Ave N,Republican St,NS,N,SEA,6,827,0.7,4.2,2.4,14.6,5.4
253,159,2370,15,XEV,1,L,O,Mercer St,Queen Anne Ave N,NS,N,SEA,7,963,1.2,8.3,1.6,11.1,5.3
253,159,2390,16,XEV,1,L,O,2nd Ave W,W Roy St,FS,N,SEA,7,964,0.2,1.1,0.6,4.2,4.8
253,159,2400,17,XEV,1,L,O,W Olympic Pl,3rd Ave W,NS,N,SEA,7,966,0.1,0.8,0.6,4.2,4.3
253,159,2410,18,XEV,1,L,O,W Olympic Pl,5th Ave W,NS,N,SEA,7,965,0,0,0.2,1.4,4.1
253,159,2420,19,XEV,1,L,O,W Olympic Pl,7th Ave W,FS,N,SEA,7,964,0,0,0.4,2.9,3.7
253,159,2430,20,XEV,1,L,O,Olympic Way W,W Prospect St,FS,N,SEA,7,965,0,0,0.2,1.6,3.5
253,159,2440,21,XEV,1,L,O,Olympic Way W,10th Ave W,NS,N,SEA,7,966,0,0,0.3,1.9,3.2
253,159,2450,22,XEV,1,L,O,10th Ave W,W Galer St,FS,N,SEA,7,966,0,0,0.2,1.3,3
253,159,2460,23,XEV,1,L,O,10th Ave W,W Blaine St,FS,N,SEA,7,966,0,0,0.3,2.4,2.7
253,159,2470,24,XEV,1,L,O,10th Ave W,W Howe St,FS,N,SEA,7,966,0,0,0.7,5.2,2
253,159,2480,25,XEV,1,L,O,10th Ave W,W Crockett St,FS,N,SEA,7,966,0,0,0.1,1,1.8
253,159,2490,26,XEV,1,L,O,10th Ave W,W McGraw St,FS,N,SEA,7,966,0,0,0.2,1.7,1.6
253,159,2500,27,XEV,1,L,O,10th Ave W,W Halladay St,FS,N,SEA,7,965,0,0,0.3,1.9,1.3
253,159,2510,28,XEV,1,L,O,10th Ave W,W Newell St,FS,N,SEA,7,963,0,0.1,0.2,1.7,1.1
253,159,2520,29,XEV,1,L,O,9th Ave W,W Armour St,FS,N,SEA,7,960,0,0,0.1,0.8,1
